dataset_name,model_name,accuracy,model,time
r52-no-short.txt,MLP 1x360,0.936996336996,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",15.7335829735
r52-no-short.txt,MLP 1x360,0.936263736264,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",16.4954388142
r52-no-short.txt,MLP 1x360,0.936263736264,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",15.6741178036
r52-no-short.txt,MLP 1x360,0.938461538462,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",15.6543490887
r52-no-short.txt,MLP 1x360,0.932234432234,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",16.4985761642
r52-no-short.txt,MLP 1x360,0.931135531136,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",15.5983409882
r52-no-short.txt,MLP 1x360,0.935531135531,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",15.4385139942
r52-no-short.txt,MLP 1x360,0.935164835165,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",15.8941559792
r52-no-short.txt,MLP 1x360,0.930769230769,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",16.5363490582
r52-no-short.txt,MLP 2x180,0.884981684982,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",7.85035800934
r52-no-short.txt,MLP 2x180,0.894871794872,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",7.87898993492
r52-no-short.txt,MLP 2x180,0.891575091575,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.33642292023
r52-no-short.txt,MLP 2x180,0.889743589744,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.04392409325
r52-no-short.txt,MLP 2x180,0.896336996337,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.68398189545
r52-no-short.txt,MLP 2x180,0.888278388278,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",7.9879629612
r52-no-short.txt,MLP 2x180,0.881684981685,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",7.9395108223
r52-no-short.txt,MLP 2x180,0.889377289377,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.50724101067
r52-no-short.txt,MLP 2x180,0.895604395604,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",7.94672417641
r52-no-short.txt,MLP 2x180,0.89010989011,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.75491786003
r52-no-short.txt,MLP 3x512,0.915018315018,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",19.3409049511
r52-no-short.txt,MLP 3x512,0.921245421245,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",19.9018471241
r52-no-short.txt,MLP 3x512,0.932600732601,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.1777858734
r52-no-short.txt,MLP 3x512,0.92967032967,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",19.9956388474
r52-no-short.txt,MLP 3x512,0.930769230769,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",19.4241628647
r52-no-short.txt,MLP 3x512,0.91978021978,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.9870781898
r52-no-short.txt,MLP 3x512,0.924542124542,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.1277899742
r52-no-short.txt,MLP 3x512,0.92967032967,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.0959618092
r52-no-short.txt,MLP 3x512,0.925274725275,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.7777760029
r52-no-short.txt,MLP 3x512,0.928571428571,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",19.6054589748
r52-no-short.txt,MNB tfidf,0.696336996337,"MultinomialNB(tfidf=True, ngram_n=1)",0.502865076065
r52-no-short.txt,MNB tfidf,0.688644688645,"MultinomialNB(tfidf=True, ngram_n=1)",0.504589080811
r52-no-short.txt,MNB tfidf,0.711721611722,"MultinomialNB(tfidf=True, ngram_n=1)",0.505086898804
r52-no-short.txt,MNB tfidf,0.688644688645,"MultinomialNB(tfidf=True, ngram_n=1)",0.500889778137
r52-no-short.txt,MNB tfidf,0.697802197802,"MultinomialNB(tfidf=True, ngram_n=1)",0.497435092926
r52-no-short.txt,MNB tfidf,0.695604395604,"MultinomialNB(tfidf=True, ngram_n=1)",0.501046895981
r52-no-short.txt,MNB tfidf,0.691575091575,"MultinomialNB(tfidf=True, ngram_n=1)",0.495905160904
r52-no-short.txt,MNB tfidf,0.705494505495,"MultinomialNB(tfidf=True, ngram_n=1)",0.4969830513
r52-no-short.txt,MNB tfidf,0.720879120879,"MultinomialNB(tfidf=True, ngram_n=1)",0.496154069901
r52-no-short.txt,MNB tfidf,0.703663003663,"MultinomialNB(tfidf=True, ngram_n=1)",0.50581407547
r52-no-short.txt,MNB tfidf 2-gr,0.686446886447,"MultinomialNB(tfidf=True, ngram_n=2)",3.20192289352
r52-no-short.txt,MNB tfidf 2-gr,0.676923076923,"MultinomialNB(tfidf=True, ngram_n=2)",3.27130913734
r52-no-short.txt,MNB tfidf 2-gr,0.695238095238,"MultinomialNB(tfidf=True, ngram_n=2)",3.33001899719
r52-no-short.txt,MNB tfidf 2-gr,0.678754578755,"MultinomialNB(tfidf=True, ngram_n=2)",3.27101302147
r52-no-short.txt,MNB tfidf 2-gr,0.690476190476,"MultinomialNB(tfidf=True, ngram_n=2)",3.3031129837
r52-no-short.txt,MNB tfidf 2-gr,0.682783882784,"MultinomialNB(tfidf=True, ngram_n=2)",3.30564117432
r52-no-short.txt,MNB tfidf 2-gr,0.681318681319,"MultinomialNB(tfidf=True, ngram_n=2)",3.24543499947
r52-no-short.txt,MNB tfidf 2-gr,0.698534798535,"MultinomialNB(tfidf=True, ngram_n=2)",3.28874087334
r52-no-short.txt,MNB tfidf 2-gr,0.707326007326,"MultinomialNB(tfidf=True, ngram_n=2)",3.3307929039
r52-no-short.txt,MNB tfidf 2-gr,0.689010989011,"MultinomialNB(tfidf=True, ngram_n=2)",3.29108095169
r52-no-short.txt,MNB tfidf 2-gr,0.683516483516,"MultinomialNB(tfidf=True, ngram_n=3)",7.70237994194
r52-no-short.txt,MNB tfidf 2-gr,0.674725274725,"MultinomialNB(tfidf=True, ngram_n=3)",7.58416414261
r52-no-short.txt,MNB tfidf 2-gr,0.691941391941,"MultinomialNB(tfidf=True, ngram_n=3)",7.64433789253
r52-no-short.txt,MNB tfidf 2-gr,0.678388278388,"MultinomialNB(tfidf=True, ngram_n=3)",7.48604202271
r52-no-short.txt,MNB tfidf 2-gr,0.688644688645,"MultinomialNB(tfidf=True, ngram_n=3)",7.58166503906
r52-no-short.txt,MNB tfidf 2-gr,0.680952380952,"MultinomialNB(tfidf=True, ngram_n=3)",7.58513116837
r52-no-short.txt,MNB tfidf 2-gr,0.681318681319,"MultinomialNB(tfidf=True, ngram_n=3)",7.52541995049
r52-no-short.txt,MNB tfidf 2-gr,0.696336996337,"MultinomialNB(tfidf=True, ngram_n=3)",7.55501508713
r52-no-short.txt,MNB tfidf 2-gr,0.70695970696,"MultinomialNB(tfidf=True, ngram_n=3)",7.56834793091
r52-no-short.txt,MNB tfidf 2-gr,0.688644688645,"MultinomialNB(tfidf=True, ngram_n=3)",7.54865694046
r52-no-short.txt,BNB tfidf,0.649816849817,"BernoulliNB(tfidf=True, ngram_n=1)",0.573561906815
r52-no-short.txt,BNB tfidf,0.652380952381,"BernoulliNB(tfidf=True, ngram_n=1)",0.561543941498
r52-no-short.txt,BNB tfidf,0.67032967033,"BernoulliNB(tfidf=True, ngram_n=1)",0.559043884277
r52-no-short.txt,BNB tfidf,0.651648351648,"BernoulliNB(tfidf=True, ngram_n=1)",0.545258998871
r52-no-short.txt,BNB tfidf,0.657509157509,"BernoulliNB(tfidf=True, ngram_n=1)",0.554216146469
r52-no-short.txt,BNB tfidf,0.652014652015,"BernoulliNB(tfidf=True, ngram_n=1)",0.550705909729
r52-no-short.txt,BNB tfidf,0.653846153846,"BernoulliNB(tfidf=True, ngram_n=1)",0.553081989288
r52-no-short.txt,BNB tfidf,0.657142857143,"BernoulliNB(tfidf=True, ngram_n=1)",0.558569192886
r52-no-short.txt,BNB tfidf,0.657509157509,"BernoulliNB(tfidf=True, ngram_n=1)",0.560484886169
r52-no-short.txt,BNB tfidf,0.656776556777,"BernoulliNB(tfidf=True, ngram_n=1)",0.559813022614
r52-no-short.txt,MNB,0.858241758242,"MultinomialNB(tfidf=False, ngram_n=1)",0.499801874161
r52-no-short.txt,MNB,0.868498168498,"MultinomialNB(tfidf=False, ngram_n=1)",0.491383075714
r52-no-short.txt,MNB,0.871428571429,"MultinomialNB(tfidf=False, ngram_n=1)",0.489207983017
r52-no-short.txt,MNB,0.862271062271,"MultinomialNB(tfidf=False, ngram_n=1)",0.485365867615
r52-no-short.txt,MNB,0.868864468864,"MultinomialNB(tfidf=False, ngram_n=1)",0.492514848709
r52-no-short.txt,MNB,0.863736263736,"MultinomialNB(tfidf=False, ngram_n=1)",0.496088027954
r52-no-short.txt,MNB,0.859706959707,"MultinomialNB(tfidf=False, ngram_n=1)",0.49512887001
r52-no-short.txt,MNB,0.871062271062,"MultinomialNB(tfidf=False, ngram_n=1)",0.491936922073
r52-no-short.txt,MNB,0.8663003663,"MultinomialNB(tfidf=False, ngram_n=1)",0.49205994606
r52-no-short.txt,MNB,0.859340659341,"MultinomialNB(tfidf=False, ngram_n=1)",0.492141962051
r52-no-short.txt,MNB bi,0.833333333333,"MultinomialNB(tfidf=False, ngram_n=2)",3.24038100243
r52-no-short.txt,MNB bi,0.828205128205,"MultinomialNB(tfidf=False, ngram_n=2)",3.21480607986
r52-no-short.txt,MNB bi,0.835897435897,"MultinomialNB(tfidf=False, ngram_n=2)",3.18878412247
r52-no-short.txt,MNB bi,0.828937728938,"MultinomialNB(tfidf=False, ngram_n=2)",3.15488290787
r52-no-short.txt,MNB bi,0.83956043956,"MultinomialNB(tfidf=False, ngram_n=2)",3.24614191055
r52-no-short.txt,MNB bi,0.8336996337,"MultinomialNB(tfidf=False, ngram_n=2)",3.26041698456
r52-no-short.txt,MNB bi,0.830036630037,"MultinomialNB(tfidf=False, ngram_n=2)",3.22051310539
r52-no-short.txt,MNB bi,0.844688644689,"MultinomialNB(tfidf=False, ngram_n=2)",3.17799496651
r52-no-short.txt,MNB bi,0.840293040293,"MultinomialNB(tfidf=False, ngram_n=2)",3.16261911392
r52-no-short.txt,MNB bi,0.832234432234,"MultinomialNB(tfidf=False, ngram_n=2)",3.21342110634
r52-no-short.txt,BNB,0.649816849817,"BernoulliNB(tfidf=False, ngram_n=1)",0.538626909256
r52-no-short.txt,BNB,0.652380952381,"BernoulliNB(tfidf=False, ngram_n=1)",0.540193080902
r52-no-short.txt,BNB,0.67032967033,"BernoulliNB(tfidf=False, ngram_n=1)",0.543307065964
r52-no-short.txt,BNB,0.651648351648,"BernoulliNB(tfidf=False, ngram_n=1)",0.537962913513
r52-no-short.txt,BNB,0.657509157509,"BernoulliNB(tfidf=False, ngram_n=1)",0.532479047775
r52-no-short.txt,BNB,0.652014652015,"BernoulliNB(tfidf=False, ngram_n=1)",0.536706924438
r52-no-short.txt,BNB,0.653846153846,"BernoulliNB(tfidf=False, ngram_n=1)",0.535314083099
r52-no-short.txt,BNB,0.657142857143,"BernoulliNB(tfidf=False, ngram_n=1)",0.534317970276
r52-no-short.txt,BNB,0.657509157509,"BernoulliNB(tfidf=False, ngram_n=1)",0.542400121689
r52-no-short.txt,BNB,0.656776556777,"BernoulliNB(tfidf=False, ngram_n=1)",0.544189214706
r52-no-short.txt,SVM tfidf,0.93663003663,"SVC(tfidf=True, ngram_n=1, kernel=linear)",36.7328879833
r52-no-short.txt,SVM tfidf,0.936996336996,"SVC(tfidf=True, ngram_n=1, kernel=linear)",36.3670728207
r52-no-short.txt,SVM tfidf,0.947985347985,"SVC(tfidf=True, ngram_n=1, kernel=linear)",36.8302981853
r52-no-short.txt,SVM tfidf,0.938827838828,"SVC(tfidf=True, ngram_n=1, kernel=linear)",36.0786421299
r52-no-short.txt,SVM tfidf,0.942490842491,"SVC(tfidf=True, ngram_n=1, kernel=linear)",36.2915887833
r52-no-short.txt,SVM tfidf,0.942124542125,"SVC(tfidf=True, ngram_n=1, kernel=linear)",36.8632500172
r52-no-short.txt,SVM tfidf,0.939926739927,"SVC(tfidf=True, ngram_n=1, kernel=linear)",37.0329329967
r52-no-short.txt,SVM tfidf,0.941025641026,"SVC(tfidf=True, ngram_n=1, kernel=linear)",36.9152340889
r52-no-short.txt,SVM tfidf,0.944688644689,"SVC(tfidf=True, ngram_n=1, kernel=linear)",36.8446059227
r52-no-short.txt,SVM tfidf,0.936263736264,"SVC(tfidf=True, ngram_n=1, kernel=linear)",36.4794890881
r52-no-short.txt,SVM tfidf 2-gr,0.931868131868,"SVC(tfidf=True, ngram_n=2, kernel=linear)",102.782454014
r52-no-short.txt,SVM tfidf 2-gr,0.931501831502,"SVC(tfidf=True, ngram_n=2, kernel=linear)",102.575361013
r52-no-short.txt,SVM tfidf 2-gr,0.938827838828,"SVC(tfidf=True, ngram_n=2, kernel=linear)",103.629904985
r52-no-short.txt,SVM tfidf 2-gr,0.930036630037,"SVC(tfidf=True, ngram_n=2, kernel=linear)",100.700371981
r52-no-short.txt,SVM tfidf 2-gr,0.934432234432,"SVC(tfidf=True, ngram_n=2, kernel=linear)",102.092490911
r52-no-short.txt,SVM tfidf 2-gr,0.930402930403,"SVC(tfidf=True, ngram_n=2, kernel=linear)",103.523826838
r52-no-short.txt,SVM tfidf 2-gr,0.931868131868,"SVC(tfidf=True, ngram_n=2, kernel=linear)",103.329333067
r52-no-short.txt,SVM tfidf 2-gr,0.937728937729,"SVC(tfidf=True, ngram_n=2, kernel=linear)",103.056607008
r52-no-short.txt,SVM tfidf 2-gr,0.938095238095,"SVC(tfidf=True, ngram_n=2, kernel=linear)",102.832451105
r52-no-short.txt,SVM tfidf 2-gr,0.932967032967,"SVC(tfidf=True, ngram_n=2, kernel=linear)",102.070035934
r52-no-short.txt,SVM,0.915750915751,"SVC(tfidf=False, ngram_n=1, kernel=linear)",16.9642329216
r52-no-short.txt,SVM,0.918681318681,"SVC(tfidf=False, ngram_n=1, kernel=linear)",17.006510973
r52-no-short.txt,SVM,0.92380952381,"SVC(tfidf=False, ngram_n=1, kernel=linear)",17.0171349049
r52-no-short.txt,SVM,0.921978021978,"SVC(tfidf=False, ngram_n=1, kernel=linear)",16.4323840141
r52-no-short.txt,SVM,0.924542124542,"SVC(tfidf=False, ngram_n=1, kernel=linear)",16.5812458992
r52-no-short.txt,SVM,0.920879120879,"SVC(tfidf=False, ngram_n=1, kernel=linear)",16.9875969887
r52-no-short.txt,SVM,0.922344322344,"SVC(tfidf=False, ngram_n=1, kernel=linear)",17.2574310303
r52-no-short.txt,SVM,0.921611721612,"SVC(tfidf=False, ngram_n=1, kernel=linear)",17.1597189903
r52-no-short.txt,SVM,0.916117216117,"SVC(tfidf=False, ngram_n=1, kernel=linear)",17.0001118183
r52-no-short.txt,SVM,0.914285714286,"SVC(tfidf=False, ngram_n=1, kernel=linear)",16.6831870079
r52-no-short.txt,SVM 2-gr,0.912820512821,"SVC(tfidf=False, ngram_n=2, kernel=linear)",39.5417509079
r52-no-short.txt,SVM 2-gr,0.913186813187,"SVC(tfidf=False, ngram_n=2, kernel=linear)",39.9608690739
r52-no-short.txt,SVM 2-gr,0.922710622711,"SVC(tfidf=False, ngram_n=2, kernel=linear)",39.5151379108
r52-no-short.txt,SVM 2-gr,0.914652014652,"SVC(tfidf=False, ngram_n=2, kernel=linear)",38.7836208344
r52-no-short.txt,SVM 2-gr,0.922710622711,"SVC(tfidf=False, ngram_n=2, kernel=linear)",38.9017090797
r52-no-short.txt,SVM 2-gr,0.913186813187,"SVC(tfidf=False, ngram_n=2, kernel=linear)",39.5061080456
r52-no-short.txt,SVM 2-gr,0.91684981685,"SVC(tfidf=False, ngram_n=2, kernel=linear)",40.3910868168
r52-no-short.txt,SVM 2-gr,0.917582417582,"SVC(tfidf=False, ngram_n=2, kernel=linear)",40.2132179737
r52-no-short.txt,SVM 2-gr,0.911721611722,"SVC(tfidf=False, ngram_n=2, kernel=linear)",39.6313080788
r52-no-short.txt,SVM 2-gr,0.911721611722,"SVC(tfidf=False, ngram_n=2, kernel=linear)",39.4869010448
20ng-no-short.txt,CNN 37d,0.740924384629,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1348.5739429
20ng-no-short.txt,CNN 37d,0.741632725341,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1376.02902794
20ng-no-short.txt,CNN 37d,0.733486807154,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1356.96613002
20ng-no-short.txt,CNN 37d,0.749247387994,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1375.67902112
20ng-no-short.txt,CNN 37d,0.701965645475,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1366.74423099
20ng-no-short.txt,CNN 37d,0.743049406765,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1383.47421408
20ng-no-short.txt,CNN 37d,0.742341066053,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1353.66328406
20ng-no-short.txt,CNN 37d,0.757039135824,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1348.93396592
20ng-no-short.txt,CNN 37d,0.753674517443,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1352.19993114
20ng-no-short.txt,CNN 37d,0.742695236409,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1337.29635715
20ng-no-short.txt,CNN glove,0.820966885072,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",955.302459002
20ng-no-short.txt,CNN glove,0.834779528953,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",942.186124086
20ng-no-short.txt,CNN glove,0.827341951479,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",961.531805992
20ng-no-short.txt,CNN glove,0.822914822029,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",943.034645796
20ng-no-short.txt,CNN glove,0.805029219054,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",940.596495152
20ng-no-short.txt,CNN glove,0.829289888436,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",975.097002983
20ng-no-short.txt,CNN glove,0.829466973614,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",953.870718956
20ng-no-short.txt,CNN glove,0.828404462546,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",957.54014802
20ng-no-short.txt,CNN glove,0.817779351868,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",961.373296022
20ng-no-short.txt,CNN glove,0.822737736851,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",968.318891048
20ng-no-short.txt,MLP 1x360,0.922613777227,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",35.8085441589
20ng-no-short.txt,MLP 1x360,0.921551266159,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",34.517592907
20ng-no-short.txt,MLP 1x360,0.919426244023,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",36.6810760498
20ng-no-short.txt,MLP 1x360,0.918894988489,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",33.7632200718
20ng-no-short.txt,MLP 1x360,0.918540818134,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",34.5931670666
20ng-no-short.txt,MLP 1x360,0.918186647778,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",33.8432979584
20ng-no-short.txt,MLP 1x360,0.92491588454,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",36.2687790394
20ng-no-short.txt,MLP 1x360,0.924207543829,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",32.4469470978
20ng-no-short.txt,MLP 1x360,0.920311669913,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",35.0141978264
